时间戳	借车需求	还车需求
2024-06-30 00:00	0	0
2024-06-30 00:15	0	0
2024-06-30 00:30	0	0
2024-06-30 00:45	0	0
2024-06-30 01:00	2	0
2024-06-30 01:15	2	0
2024-06-30 01:30	2	0
2024-06-30 01:45	3	0
2024-06-30 02:00	2	0
2024-06-30 02:15	2	3
2024-06-30 02:30	2	3
2024-06-30 02:45	3	2
2024-06-30 03:00	3	2
2024-06-30 03:15	3	1
2024-06-30 03:30	5	2
2024-06-30 03:45	4	2
2024-06-30 04:00	5	2
2024-06-30 04:15	5	4
2024-06-30 04:30	7	2
2024-06-30 04:45	3	2
2024-06-30 05:00	10	7
2024-06-30 05:15	10	7
2024-06-30 05:30	15	7
2024-06-30 05:45	15	9
2024-06-30 06:00	19	3
2024-06-30 06:15	18	7
2024-06-30 06:30	28	20
2024-06-30 06:45	27	11
2024-06-30 07:00	50	16
2024-06-30 07:15	52	15
2024-06-30 07:30	53	18
2024-06-30 07:45	56	22
2024-06-30 08:00	52	22
2024-06-30 08:15	111	24
2024-06-30 08:30	73	38
2024-06-30 08:45	73	100
2024-06-30 09:00	66	74
2024-06-30 09:15	69	53
2024-06-30 09:30	35	43
2024-06-30 09:45	35	53
2024-06-30 10:00	30	37
2024-06-30 10:15	31	35
2024-06-30 10:30	27	29
2024-06-30 10:45	56	25
2024-06-30 11:00	50	34
2024-06-30 11:15	68	29
2024-06-30 11:30	71	29
2024-06-30 11:45	68	68
2024-06-30 12:00	105	53
2024-06-30 12:15	103	42
2024-06-30 12:30	107	70
2024-06-30 12:45	76	40
2024-06-30 13:00	75	113
2024-06-30 13:15	70	104
2024-06-30 13:30	72	105
2024-06-30 13:45	44	55
2024-06-30 14:00	46	89
2024-06-30 14:15	28	69
2024-06-30 14:30	40	66
2024-06-30 14:45	36	64
2024-06-30 15:00	58	30
2024-06-30 15:15	50	38
2024-06-30 15:30	64	51
2024-06-30 15:45	62	40
2024-06-30 16:00	71	40
2024-06-30 16:15	68	35
2024-06-30 16:30	99	27
2024-06-30 16:45	94	65
2024-06-30 17:00	144	40
2024-06-30 17:15	145	61
2024-06-30 17:30	141	101
2024-06-30 17:45	190	123
2024-06-30 18:00	195	159
2024-06-30 18:15	171	118
2024-06-30 18:30	176	144
2024-06-30 18:45	163	128
2024-06-30 19:00	167	148
2024-06-30 19:15	98	115
2024-06-30 19:30	109	155
2024-06-30 19:45	91	106
2024-06-30 20:00	94	182
2024-06-30 20:15	73	99
2024-06-30 20:30	70	74
2024-06-30 20:45	75	70
2024-06-30 21:00	50	73
2024-06-30 21:15	48	83
2024-06-30 21:30	53	49
2024-06-30 21:45	29	52
2024-06-30 22:00	32	75
2024-06-30 22:15	15	56
2024-06-30 22:30	17	70
2024-06-30 22:45	7	29
2024-06-30 23:00	7	18
2024-06-30 23:15	3	7
2024-06-30 23:30	3	17
2024-06-30 23:45	0	6
