时间戳	借车需求	还车需求
2024-06-29 00:00	0	0
2024-06-29 00:15	0	0
2024-06-29 00:30	0	0
2024-06-29 00:45	0	0
2024-06-29 01:00	2	0
2024-06-29 01:15	1	0
2024-06-29 01:30	1	0
2024-06-29 01:45	2	0
2024-06-29 02:00	2	1
2024-06-29 02:15	2	0
2024-06-29 02:30	1	2
2024-06-29 02:45	2	2
2024-06-29 03:00	2	1
2024-06-29 03:15	2	2
2024-06-29 03:30	4	2
2024-06-29 03:45	3	2
2024-06-29 04:00	4	1
2024-06-29 04:15	4	2
2024-06-29 04:30	6	2
2024-06-29 04:45	6	1
2024-06-29 05:00	8	3
2024-06-29 05:15	6	4
2024-06-29 05:30	9	2
2024-06-29 05:45	7	5
2024-06-29 06:00	15	3
2024-06-29 06:15	11	5
2024-06-29 06:30	16	5
2024-06-29 06:45	20	9
2024-06-29 07:00	22	6
2024-06-29 07:15	27	12
2024-06-29 07:30	26	19
2024-06-29 07:45	95	17
2024-06-29 08:00	90	21
2024-06-29 08:15	91	14
2024-06-29 08:30	71	15
2024-06-29 08:45	68	20
2024-06-29 09:00	65	25
2024-06-29 09:15	67	71
2024-06-29 09:30	24	74
2024-06-29 09:45	29	65
2024-06-29 10:00	17	74
2024-06-29 10:15	14	75
2024-06-29 10:30	21	21
2024-06-29 10:45	15	74
2024-06-29 11:00	22	23
2024-06-29 11:15	22	15
2024-06-29 11:30	26	16
2024-06-29 11:45	29	17
2024-06-29 12:00	26	13
2024-06-29 12:15	29	26
2024-06-29 12:30	26	12
2024-06-29 12:45	28	21
2024-06-29 13:00	17	21
2024-06-29 13:15	12	21
2024-06-29 13:30	14	25
2024-06-29 13:45	18	28
2024-06-29 14:00	15	21
2024-06-29 14:15	12	27
2024-06-29 14:30	17	15
2024-06-29 14:45	16	12
2024-06-29 15:00	27	17
2024-06-29 15:15	21	11
2024-06-29 15:30	30	14
2024-06-29 15:45	33	17
2024-06-29 16:00	34	18
2024-06-29 16:15	35	21
2024-06-29 16:30	34	28
2024-06-29 16:45	45	28
2024-06-29 17:00	43	28
2024-06-29 17:15	108	34
2024-06-29 17:30	104	37
2024-06-29 17:45	160	27
2024-06-29 18:00	157	37
2024-06-29 18:15	153	114
2024-06-29 18:30	155	129
2024-06-29 18:45	102	167
2024-06-29 19:00	98	167
2024-06-29 19:15	100	114
2024-06-29 19:30	71	147
2024-06-29 19:45	71	91
2024-06-29 20:00	48	137
2024-06-29 20:15	43	90
2024-06-29 20:30	39	41
2024-06-29 20:45	42	68
2024-06-29 21:00	28	79
2024-06-29 21:15	29	37
2024-06-29 21:30	19	28
2024-06-29 21:45	14	28
2024-06-29 22:00	9	41
2024-06-29 22:15	11	11
2024-06-29 22:30	6	31
2024-06-29 22:45	8	11
2024-06-29 23:00	3	22
2024-06-29 23:15	6	11
2024-06-29 23:30	2	12
2024-06-29 23:45	0	9
