时间戳	借车需求	还车需求
2024-06-25 00:00	0	0
2024-06-25 00:15	1	2
2024-06-25 00:30	0	0
2024-06-25 00:45	0	0
2024-06-25 01:00	0	1
2024-06-25 01:15	1	0
2024-06-25 01:30	0	1
2024-06-25 01:45	0	0
2024-06-25 02:00	1	0
2024-06-25 02:15	1	1
2024-06-25 02:30	0	2
2024-06-25 02:45	0	0
2024-06-25 03:00	1	0
2024-06-25 03:15	0	0
2024-06-25 03:30	2	0
2024-06-25 03:45	0	0
2024-06-25 04:00	0	0
2024-06-25 04:15	2	0
2024-06-25 04:30	2	0
2024-06-25 04:45	2	2
2024-06-25 05:00	2	1
2024-06-25 05:15	4	3
2024-06-25 05:30	6	6
2024-06-25 05:45	9	5
2024-06-25 06:00	7	7
2024-06-25 06:15	4	4
2024-06-25 06:30	6	5
2024-06-25 06:45	2	2
2024-06-25 07:00	14	10
2024-06-25 07:15	10	10
2024-06-25 07:30	10	8
2024-06-25 07:45	14	10
2024-06-25 08:00	18	15
2024-06-25 08:15	9	8
2024-06-25 08:30	21	16
2024-06-25 08:45	27	24
2024-06-25 09:00	25	21
2024-06-25 09:15	23	17
2024-06-25 09:30	11	10
2024-06-25 09:45	11	7
2024-06-25 10:00	23	20
2024-06-25 10:15	16	11
2024-06-25 10:30	9	8
2024-06-25 10:45	17	13
2024-06-25 11:00	17	14
2024-06-25 11:15	3	2
2024-06-25 11:30	15	10
2024-06-25 11:45	5	4
2024-06-25 12:00	4	6
2024-06-25 12:15	4	3
2024-06-25 12:30	9	8
2024-06-25 12:45	9	9
2024-06-25 13:00	5	4
2024-06-25 13:15	4	2
2024-06-25 13:30	10	10
2024-06-25 13:45	4	3
2024-06-25 14:00	2	2
2024-06-25 14:15	4	4
2024-06-25 14:30	3	2
2024-06-25 14:45	5	5
2024-06-25 15:00	3	2
2024-06-25 15:15	8	7
2024-06-25 15:30	5	4
2024-06-25 15:45	3	3
2024-06-25 16:00	6	5
2024-06-25 16:15	2	2
2024-06-25 16:30	4	3
2024-06-25 16:45	4	5
2024-06-25 17:00	3	3
2024-06-25 17:15	5	5
2024-06-25 17:30	4	3
2024-06-25 17:45	3	5
2024-06-25 18:00	11	8
2024-06-25 18:15	8	6
2024-06-25 18:30	15	13
2024-06-25 18:45	15	13
2024-06-25 19:00	22	17
2024-06-25 19:15	22	18
2024-06-25 19:30	16	12
2024-06-25 19:45	18	15
2024-06-25 20:00	13	10
2024-06-25 20:15	6	5
2024-06-25 20:30	7	7
2024-06-25 20:45	15	12
2024-06-25 21:00	12	12
2024-06-25 21:15	6	5
2024-06-25 21:30	12	11
2024-06-25 21:45	8	7
2024-06-25 22:00	1	1
2024-06-25 22:15	3	1
2024-06-25 22:30	1	3
2024-06-25 22:45	3	3
2024-06-25 23:00	2	1
2024-06-25 23:15	2	4
2024-06-25 23:30	1	1
2024-06-25 23:45	3	1
