时间戳	借车需求	还车需求
2024-06-25 00:00	0	0
2024-06-25 00:15	0	0
2024-06-25 00:30	0	0
2024-06-25 00:45	0	0
2024-06-25 01:00	0	0
2024-06-25 01:15	0	0
2024-06-25 01:30	0	0
2024-06-25 01:45	0	0
2024-06-25 02:00	0	0
2024-06-25 02:15	0	0
2024-06-25 02:30	0	0
2024-06-25 02:45	0	0
2024-06-25 03:00	0	0
2024-06-25 03:15	0	0
2024-06-25 03:30	0	0
2024-06-25 03:45	0	0
2024-06-25 04:00	0	0
2024-06-25 04:15	0	0
2024-06-25 04:30	0	0
2024-06-25 04:45	0	0
2024-06-25 05:00	0	0
2024-06-25 05:15	0	0
2024-06-25 05:30	0	0
2024-06-25 05:45	0	0
2024-06-25 06:00	2	2
2024-06-25 06:15	1	1
2024-06-25 06:30	0	2
2024-06-25 06:45	1	1
2024-06-25 07:00	0	0
2024-06-25 07:15	0	1
2024-06-25 07:30	1	2
2024-06-25 07:45	2	0
2024-06-25 08:00	1	2
2024-06-25 08:15	3	1
2024-06-25 08:30	0	0
2024-06-25 08:45	2	1
2024-06-25 09:00	3	2
2024-06-25 09:15	1	4
2024-06-25 09:30	2	3
2024-06-25 09:45	3	1
2024-06-25 10:00	2	3
2024-06-25 10:15	3	2
2024-06-25 10:30	2	3
2024-06-25 10:45	3	4
2024-06-25 11:00	4	3
2024-06-25 11:15	3	4
2024-06-25 11:30	4	5
2024-06-25 11:45	5	4
2024-06-25 12:00	4	3
2024-06-25 12:15	5	5
2024-06-25 12:30	4	4
2024-06-25 12:45	5	5
2024-06-25 13:00	4	4
2024-06-25 13:15	5	3
2024-06-25 13:30	4	5
2024-06-25 13:45	5	3
2024-06-25 14:00	4	2
2024-06-25 14:15	5	3
2024-06-25 14:30	3	4
2024-06-25 14:45	5	2
2024-06-25 15:00	4	3
2024-06-25 15:15	3	1
2024-06-25 15:30	4	2
2024-06-25 15:45	3	1
2024-06-25 16:00	2	0
2024-06-25 16:15	1	1
2024-06-25 16:30	2	0
2024-06-25 16:45	1	1
2024-06-25 17:00	0	0
2024-06-25 17:15	2	0
2024-06-25 17:30	0	1
2024-06-25 17:45	1	0
2024-06-25 18:00	0	1
2024-06-25 18:15	1	0
2024-06-25 18:30	0	0
2024-06-25 18:45	2	1
2024-06-25 19:00	0	0
2024-06-25 19:15	2	1
2024-06-25 19:30	0	0
2024-06-25 19:45	1	0
2024-06-25 20:00	1	0
2024-06-25 20:15	1	0
2024-06-25 20:30	1	0
2024-06-25 20:45	2	0
2024-06-25 21:00	2	0
2024-06-25 21:15	1	2
2024-06-25 21:30	3	0
2024-06-25 21:45	2	1
2024-06-25 22:00	3	2
2024-06-25 22:15	2	1
2024-06-25 22:30	3	2
2024-06-25 22:45	4	1
2024-06-25 23:00	3	3
2024-06-25 23:15	2	1
2024-06-25 23:30	4	2
2024-06-25 23:45	3	3
