时间戳	借车需求	还车需求
2024-06-22 00:00	0	0
2024-06-22 00:15	0	0
2024-06-22 00:30	0	0
2024-06-22 00:45	0	0
2024-06-22 01:00	0	0
2024-06-22 01:15	0	0
2024-06-22 01:30	0	0
2024-06-22 01:45	0	0
2024-06-22 02:00	0	0
2024-06-22 02:15	0	0
2024-06-22 02:30	0	0
2024-06-22 02:45	0	0
2024-06-22 03:00	0	0
2024-06-22 03:15	0	0
2024-06-22 03:30	0	0
2024-06-22 03:45	0	0
2024-06-22 04:00	0	0
2024-06-22 04:15	0	0
2024-06-22 04:30	1	1
2024-06-22 04:45	1	1
2024-06-22 05:00	1	1
2024-06-22 05:15	1	1
2024-06-22 05:30	2	1
2024-06-22 05:45	2	2
2024-06-22 06:00	3	3
2024-06-22 06:15	3	4
2024-06-22 06:30	4	4
2024-06-22 06:45	4	6
2024-06-22 07:00	8	12
2024-06-22 07:15	12	18
2024-06-22 07:30	12	23
2024-06-22 07:45	17	32
2024-06-22 08:00	22	26
2024-06-22 08:15	22	22
2024-06-22 08:30	21	17
2024-06-22 08:45	17	12
2024-06-22 09:00	17	9
2024-06-22 09:15	12	6
2024-06-22 09:30	7	8
2024-06-22 09:45	7	5
2024-06-22 10:00	5	4
2024-06-22 10:15	4	6
2024-06-22 10:30	6	7
2024-06-22 10:45	6	7
2024-06-22 11:00	7	8
2024-06-22 11:15	8	10
2024-06-22 11:30	6	10
2024-06-22 11:45	11	11
2024-06-22 12:00	10	11
2024-06-22 12:15	10	8
2024-06-22 12:30	7	6
2024-06-22 12:45	6	5
2024-06-22 13:00	7	4
2024-06-22 13:15	4	4
2024-06-22 13:30	4	4
2024-06-22 13:45	4	3
2024-06-22 14:00	4	3
2024-06-22 14:15	3	4
2024-06-22 14:30	5	5
2024-06-22 14:45	5	6
2024-06-22 15:00	7	7
2024-06-22 15:15	7	9
2024-06-22 15:30	9	10
2024-06-22 15:45	10	11
2024-06-22 16:00	9	14
2024-06-22 16:15	14	15
2024-06-22 16:30	16	17
2024-06-22 16:45	14	20
2024-06-22 17:00	19	21
2024-06-22 17:15	20	24
2024-06-22 17:30	18	25
2024-06-22 17:45	23	32
2024-06-22 18:00	28	32
2024-06-22 18:15	27	32
2024-06-22 18:30	32	29
2024-06-22 18:45	27	25
2024-06-22 19:00	22	20
2024-06-22 19:15	22	17
2024-06-22 19:30	17	14
2024-06-22 19:45	14	11
2024-06-22 20:00	14	9
2024-06-22 20:15	9	8
2024-06-22 20:30	7	6
2024-06-22 20:45	8	6
2024-06-22 21:00	6	4
2024-06-22 21:15	4	4
2024-06-22 21:30	4	3
2024-06-22 21:45	3	2
2024-06-22 22:00	2	1
2024-06-22 22:15	2	1
2024-06-22 22:30	1	1
2024-06-22 22:45	1	1
2024-06-22 23:00	1	0
2024-06-22 23:15	0	0
2024-06-22 23:30	0	0
2024-06-22 23:45	0	0
