时间戳	借车需求	还车需求
2024-06-27 00:00	0	0
2024-06-27 00:15	0	0
2024-06-27 00:30	0	0
2024-06-27 00:45	0	0
2024-06-27 01:00	0	0
2024-06-27 01:15	0	0
2024-06-27 01:30	0	0
2024-06-27 01:45	0	0
2024-06-27 02:00	0	0
2024-06-27 02:15	0	0
2024-06-27 02:30	0	1
2024-06-27 02:45	0	0
2024-06-27 03:00	0	0
2024-06-27 03:15	0	0
2024-06-27 03:30	0	0
2024-06-27 03:45	0	0
2024-06-27 04:00	0	0
2024-06-27 04:15	0	0
2024-06-27 04:30	0	0
2024-06-27 04:45	0	0
2024-06-27 05:00	0	0
2024-06-27 05:15	0	0
2024-06-27 05:30	0	0
2024-06-27 05:45	0	0
2024-06-27 06:00	0	0
2024-06-27 06:15	0	0
2024-06-27 06:30	0	1
2024-06-27 06:45	0	1
2024-06-27 07:00	0	1
2024-06-27 07:15	1	2
2024-06-27 07:30	1	3
2024-06-27 07:45	1	1
2024-06-27 08:00	2	1
2024-06-27 08:15	1	1
2024-06-27 08:30	1	1
2024-06-27 08:45	1	1
2024-06-27 09:00	1	0
2024-06-27 09:15	0	0
2024-06-27 09:30	0	0
2024-06-27 09:45	0	0
2024-06-27 10:00	0	0
2024-06-27 10:15	0	0
2024-06-27 10:30	0	1
2024-06-27 10:45	0	2
2024-06-27 11:00	1	1
2024-06-27 11:15	1	1
2024-06-27 11:30	1	1
2024-06-27 11:45	1	1
2024-06-27 12:00	1	1
2024-06-27 12:15	2	1
2024-06-27 12:30	1	1
2024-06-27 12:45	1	1
2024-06-27 13:00	1	2
2024-06-27 13:15	1	1
2024-06-27 13:30	1	2
2024-06-27 13:45	0	1
2024-06-27 14:00	1	1
2024-06-27 14:15	1	1
2024-06-27 14:30	1	1
2024-06-27 14:45	0	1
2024-06-27 15:00	1	1
2024-06-27 15:15	1	1
2024-06-27 15:30	1	1
2024-06-27 15:45	1	2
2024-06-27 16:00	1	2
2024-06-27 16:15	1	2
2024-06-27 16:30	1	2
2024-06-27 16:45	2	3
2024-06-27 17:00	2	3
2024-06-27 17:15	2	3
2024-06-27 17:30	2	1
2024-06-27 17:45	2	3
2024-06-27 18:00	3	2
2024-06-27 18:15	2	2
2024-06-27 18:30	3	1
2024-06-27 18:45	2	1
2024-06-27 19:00	2	1
2024-06-27 19:15	2	1
2024-06-27 19:30	1	1
2024-06-27 19:45	1	1
2024-06-27 20:00	1	1
2024-06-27 20:15	1	1
2024-06-27 20:30	1	0
2024-06-27 20:45	0	0
2024-06-27 21:00	0	1
2024-06-27 21:15	0	1
2024-06-27 21:30	0	0
2024-06-27 21:45	0	0
2024-06-27 22:00	0	0
2024-06-27 22:15	0	0
2024-06-27 22:30	0	0
2024-06-27 22:45	0	1
2024-06-27 23:00	0	0
2024-06-27 23:15	0	0
2024-06-27 23:30	0	0
2024-06-27 23:45	0	0
