时间戳	借车需求	还车需求
2024-06-18 00:00	0	0
2024-06-18 00:15	0	0
2024-06-18 00:30	0	0
2024-06-18 00:45	0	0
2024-06-18 01:00	2	0
2024-06-18 01:15	2	0
2024-06-18 01:30	2	0
2024-06-18 01:45	2	0
2024-06-18 02:00	2	0
2024-06-18 02:15	2	0
2024-06-18 02:30	2	2
2024-06-18 02:45	2	2
2024-06-18 03:00	2	1
2024-06-18 03:15	3	2
2024-06-18 03:30	8	2
2024-06-18 03:45	4	1
2024-06-18 04:00	5	6
2024-06-18 04:15	4	2
2024-06-18 04:30	7	2
2024-06-18 04:45	7	3
2024-06-18 05:00	9	7
2024-06-18 05:15	12	3
2024-06-18 05:30	12	6
2024-06-18 05:45	12	11
2024-06-18 06:00	16	4
2024-06-18 06:15	15	9
2024-06-18 06:30	28	9
2024-06-18 06:45	27	10
2024-06-18 07:00	49	12
2024-06-18 07:15	45	9
2024-06-18 07:30	98	24
2024-06-18 07:45	94	27
2024-06-18 08:00	131	30
2024-06-18 08:15	114	47
2024-06-18 08:30	117	24
2024-06-18 08:45	77	81
2024-06-18 09:00	75	95
2024-06-18 09:15	78	144
2024-06-18 09:30	43	96
2024-06-18 09:45	47	74
2024-06-18 10:00	29	117
2024-06-18 10:15	29	83
2024-06-18 10:30	42	46
2024-06-18 10:45	39	54
2024-06-18 11:00	51	49
2024-06-18 11:15	47	41
2024-06-18 11:30	77	27
2024-06-18 11:45	76	31
2024-06-18 12:00	89	31
2024-06-18 12:15	91	45
2024-06-18 12:30	74	42
2024-06-18 12:45	77	42
2024-06-18 13:00	54	63
2024-06-18 13:15	58	76
2024-06-18 13:30	44	68
2024-06-18 13:45	47	38
2024-06-18 14:00	40	33
2024-06-18 14:15	42	67
2024-06-18 14:30	37	42
2024-06-18 14:45	43	37
2024-06-18 15:00	40	35
2024-06-18 15:15	54	37
2024-06-18 15:30	57	40
2024-06-18 15:45	60	44
2024-06-18 16:00	63	49
2024-06-18 16:15	58	52
2024-06-18 16:30	113	37
2024-06-18 16:45	112	52
2024-06-18 17:00	107	51
2024-06-18 17:15	130	64
2024-06-18 17:30	127	59
2024-06-18 17:45	131	83
2024-06-18 18:00	127	61
2024-06-18 18:15	133	94
2024-06-18 18:30	129	89
2024-06-18 18:45	140	101
2024-06-18 19:00	92	124
2024-06-18 19:15	92	93
2024-06-18 19:30	72	121
2024-06-18 19:45	79	107
2024-06-18 20:00	73	63
2024-06-18 20:15	70	65
2024-06-18 20:30	75	149
2024-06-18 20:45	41	66
2024-06-18 21:00	44	57
2024-06-18 21:15	33	78
2024-06-18 21:30	29	83
2024-06-18 21:45	28	44
2024-06-18 22:00	26	26
2024-06-18 22:15	27	33
2024-06-18 22:30	7	36
2024-06-18 22:45	12	26
2024-06-18 23:00	5	29
2024-06-18 23:15	3	11
2024-06-18 23:30	0	28
2024-06-18 23:45	0	27
