时间戳	借车需求	还车需求
2024-06-20 00:00	0	0
2024-06-20 00:15	0	0
2024-06-20 00:30	0	0
2024-06-20 00:45	0	0
2024-06-20 01:00	0	0
2024-06-20 01:15	0	0
2024-06-20 01:30	0	0
2024-06-20 01:45	0	0
2024-06-20 02:00	0	0
2024-06-20 02:15	0	0
2024-06-20 02:30	0	0
2024-06-20 02:45	0	0
2024-06-20 03:00	0	0
2024-06-20 03:15	0	0
2024-06-20 03:30	0	0
2024-06-20 03:45	0	0
2024-06-20 04:00	0	0
2024-06-20 04:15	0	0
2024-06-20 04:30	1	0
2024-06-20 04:45	1	0
2024-06-20 05:00	0	0
2024-06-20 05:15	0	0
2024-06-20 05:30	1	1
2024-06-20 05:45	1	1
2024-06-20 06:00	2	1
2024-06-20 06:15	1	1
2024-06-20 06:30	2	2
2024-06-20 06:45	2	2
2024-06-20 07:00	3	3
2024-06-20 07:15	4	5
2024-06-20 07:30	3	3
2024-06-20 07:45	9	13
2024-06-20 08:00	12	12
2024-06-20 08:15	11	18
2024-06-20 08:30	9	14
2024-06-20 08:45	10	12
2024-06-20 09:00	5	14
2024-06-20 09:15	4	5
2024-06-20 09:30	5	7
2024-06-20 09:45	4	4
2024-06-20 10:00	3	4
2024-06-20 10:15	3	2
2024-06-20 10:30	3	4
2024-06-20 10:45	4	5
2024-06-20 11:00	3	3
2024-06-20 11:15	5	6
2024-06-20 11:30	5	16
2024-06-20 11:45	7	14
2024-06-20 12:00	7	23
2024-06-20 12:15	7	26
2024-06-20 12:30	6	22
2024-06-20 12:45	5	19
2024-06-20 13:00	5	20
2024-06-20 13:15	4	4
2024-06-20 13:30	3	5
2024-06-20 13:45	3	3
2024-06-20 14:00	3	8
2024-06-20 14:15	2	3
2024-06-20 14:30	3	8
2024-06-20 14:45	4	4
2024-06-20 15:00	3	10
2024-06-20 15:15	4	10
2024-06-20 15:30	4	4
2024-06-20 15:45	6	11
2024-06-20 16:00	5	10
2024-06-20 16:15	5	11
2024-06-20 16:30	8	13
2024-06-20 16:45	7	8
2024-06-20 17:00	8	8
2024-06-20 17:15	10	14
2024-06-20 17:30	9	14
2024-06-20 17:45	10	11
2024-06-20 18:00	13	12
2024-06-20 18:15	10	12
2024-06-20 18:30	14	12
2024-06-20 18:45	11	14
2024-06-20 19:00	10	8
2024-06-20 19:15	12	9
2024-06-20 19:30	6	9
2024-06-20 19:45	6	3
2024-06-20 20:00	5	5
2024-06-20 20:15	4	1
2024-06-20 20:30	4	5
2024-06-20 20:45	3	4
2024-06-20 21:00	3	3
2024-06-20 21:15	2	3
2024-06-20 21:30	2	0
2024-06-20 21:45	2	3
2024-06-20 22:00	1	0
2024-06-20 22:15	1	1
2024-06-20 22:30	1	0
2024-06-20 22:45	1	1
2024-06-20 23:00	1	0
2024-06-20 23:15	0	0
2024-06-20 23:30	0	0
2024-06-20 23:45	0	0
