时间戳	借车需求	还车需求
2024-06-18 00:00	0	0
2024-06-18 00:15	0	0
2024-06-18 00:30	0	0
2024-06-18 00:45	0	0
2024-06-18 01:00	0	0
2024-06-18 01:15	0	0
2024-06-18 01:30	0	0
2024-06-18 01:45	0	0
2024-06-18 02:00	0	0
2024-06-18 02:15	0	0
2024-06-18 02:30	0	0
2024-06-18 02:45	0	0
2024-06-18 03:00	0	0
2024-06-18 03:15	0	0
2024-06-18 03:30	0	0
2024-06-18 03:45	0	0
2024-06-18 04:00	0	0
2024-06-18 04:15	0	0
2024-06-18 04:30	2	1
2024-06-18 04:45	2	2
2024-06-18 05:00	2	2
2024-06-18 05:15	2	3
2024-06-18 05:30	3	4
2024-06-18 05:45	3	5
2024-06-18 06:00	3	5
2024-06-18 06:15	3	5
2024-06-18 06:30	5	9
2024-06-18 06:45	5	10
2024-06-18 07:00	8	10
2024-06-18 07:15	12	23
2024-06-18 07:30	11	30
2024-06-18 07:45	21	26
2024-06-18 08:00	30	22
2024-06-18 08:15	26	24
2024-06-18 08:30	21	13
2024-06-18 08:45	23	10
2024-06-18 09:00	12	10
2024-06-18 09:15	9	7
2024-06-18 09:30	9	6
2024-06-18 09:45	8	7
2024-06-18 10:00	6	6
2024-06-18 10:15	8	7
2024-06-18 10:30	6	10
2024-06-18 10:45	8	10
2024-06-18 11:00	9	11
2024-06-18 11:15	8	16
2024-06-18 11:30	12	12
2024-06-18 11:45	15	20
2024-06-18 12:00	14	15
2024-06-18 12:15	18	13
2024-06-18 12:30	15	13
2024-06-18 12:45	12	8
2024-06-18 13:00	14	8
2024-06-18 13:15	9	10
2024-06-18 13:30	8	5
2024-06-18 13:45	9	4
2024-06-18 14:00	5	6
2024-06-18 14:15	5	7
2024-06-18 14:30	6	5
2024-06-18 14:45	8	8
2024-06-18 15:00	6	10
2024-06-18 15:15	9	11
2024-06-18 15:30	11	12
2024-06-18 15:45	11	14
2024-06-18 16:00	14	12
2024-06-18 16:15	15	19
2024-06-18 16:30	12	24
2024-06-18 16:45	20	19
2024-06-18 17:00	23	31
2024-06-18 17:15	21	32
2024-06-18 17:30	29	29
2024-06-18 17:45	30	33
2024-06-18 18:00	30	31
2024-06-18 18:15	32	29
2024-06-18 18:30	30	32
2024-06-18 18:45	27	22
2024-06-18 19:00	30	16
2024-06-18 19:15	21	19
2024-06-18 19:30	17	11
2024-06-18 19:45	17	8
2024-06-18 20:00	12	8
2024-06-18 20:15	11	8
2024-06-18 20:30	12	8
2024-06-18 20:45	8	6
2024-06-18 21:00	8	6
2024-06-18 21:15	8	5
2024-06-18 21:30	6	3
2024-06-18 21:45	5	4
2024-06-18 22:00	8	2
2024-06-18 22:15	2	2
2024-06-18 22:30	2	2
2024-06-18 22:45	2	0
2024-06-18 23:00	2	0
2024-06-18 23:15	0	0
2024-06-18 23:30	0	0
2024-06-18 23:45	0	0
