时间戳	借车需求	还车需求
2024-06-19 00:00	0	0
2024-06-19 00:15	0	0
2024-06-19 00:30	0	0
2024-06-19 00:45	0	0
2024-06-19 01:00	0	0
2024-06-19 01:15	0	0
2024-06-19 01:30	0	0
2024-06-19 01:45	0	0
2024-06-19 02:00	0	0
2024-06-19 02:15	0	0
2024-06-19 02:30	0	0
2024-06-19 02:45	0	0
2024-06-19 03:00	0	0
2024-06-19 03:15	0	0
2024-06-19 03:30	0	0
2024-06-19 03:45	0	0
2024-06-19 04:00	0	0
2024-06-19 04:15	0	0
2024-06-19 04:30	0	0
2024-06-19 04:45	0	0
2024-06-19 05:00	1	1
2024-06-19 05:15	0	1
2024-06-19 05:30	0	1
2024-06-19 05:45	0	1
2024-06-19 06:00	4	5
2024-06-19 06:15	3	5
2024-06-19 06:30	4	4
2024-06-19 06:45	3	5
2024-06-19 07:00	5	6
2024-06-19 07:15	4	5
2024-06-19 07:30	3	6
2024-06-19 07:45	5	5
2024-06-19 08:00	6	4
2024-06-19 08:15	5	5
2024-06-19 08:30	6	3
2024-06-19 08:45	4	4
2024-06-19 09:00	5	3
2024-06-19 09:15	4	2
2024-06-19 09:30	6	4
2024-06-19 09:45	5	3
2024-06-19 10:00	3	2
2024-06-19 10:15	3	3
2024-06-19 10:30	4	2
2024-06-19 10:45	3	3
2024-06-19 11:00	2	1
2024-06-19 11:15	3	2
2024-06-19 11:30	2	1
2024-06-19 11:45	2	1
2024-06-19 12:00	1	0
2024-06-19 12:15	3	1
2024-06-19 12:30	2	0
2024-06-19 12:45	3	1
2024-06-19 13:00	1	0
2024-06-19 13:15	2	1
2024-06-19 13:30	2	0
2024-06-19 13:45	1	2
2024-06-19 14:00	2	0
2024-06-19 14:15	1	1
2024-06-19 14:30	2	2
2024-06-19 14:45	3	1
2024-06-19 15:00	2	3
2024-06-19 15:15	3	2
2024-06-19 15:30	2	1
2024-06-19 15:45	3	2
2024-06-19 16:00	5	3
2024-06-19 16:15	4	2
2024-06-19 16:30	3	3
2024-06-19 16:45	5	2
2024-06-19 17:00	6	1
2024-06-19 17:15	5	2
2024-06-19 17:30	6	4
2024-06-19 17:45	4	3
2024-06-19 18:00	5	1
2024-06-19 18:15	6	3
2024-06-19 18:30	4	1
2024-06-19 18:45	5	2
2024-06-19 19:00	4	3
2024-06-19 19:15	6	2
2024-06-19 19:30	4	1
2024-06-19 19:45	3	0
2024-06-19 20:00	2	2
2024-06-19 20:15	4	0
2024-06-19 20:30	3	2
2024-06-19 20:45	2	1
2024-06-19 21:00	1	0
2024-06-19 21:15	3	1
2024-06-19 21:30	2	0
2024-06-19 21:45	1	1
2024-06-19 22:00	2	0
2024-06-19 22:15	1	1
2024-06-19 22:30	2	0
2024-06-19 22:45	1	1
2024-06-19 23:00	0	0
2024-06-19 23:15	1	1
2024-06-19 23:30	0	0
2024-06-19 23:45	1	1
