时间戳	借车需求	还车需求
2024-06-23 00:00	5	5
2024-06-23 00:15	8	10
2024-06-23 00:30	4	6
2024-06-23 00:45	4	8
2024-06-23 01:00	2	4
2024-06-23 01:15	2	4
2024-06-23 01:30	3	8
2024-06-23 01:45	5	6
2024-06-23 02:00	12	4
2024-06-23 02:15	2	0
2024-06-23 02:30	0	6
2024-06-23 02:45	5	12
2024-06-23 03:00	0	0
2024-06-23 03:15	3	9
2024-06-23 03:30	11	8
2024-06-23 03:45	17	11
2024-06-23 04:00	9	16
2024-06-23 04:15	1	0
2024-06-23 04:30	16	11
2024-06-23 04:45	16	21
2024-06-23 05:00	4	9
2024-06-23 05:15	7	2
2024-06-23 05:30	17	0
2024-06-23 05:45	9	15
2024-06-23 06:00	18	7
2024-06-23 06:15	20	18
2024-06-23 06:30	5	15
2024-06-23 06:45	15	7
2024-06-23 07:00	13	21
2024-06-23 07:15	26	25
2024-06-23 07:30	20	8
2024-06-23 07:45	8	28
2024-06-23 08:00	21	14
2024-06-23 08:15	28	11
2024-06-23 08:30	19	21
2024-06-23 08:45	4	7
2024-06-23 09:00	48	61
2024-06-23 09:15	44	40
2024-06-23 09:30	50	56
2024-06-23 09:45	47	36
2024-06-23 10:00	42	35
2024-06-23 10:15	42	34
2024-06-23 10:30	42	41
2024-06-23 10:45	41	41
2024-06-23 11:00	39	37
2024-06-23 11:15	37	30
2024-06-23 11:30	37	43
2024-06-23 11:45	38	37
2024-06-23 12:00	30	22
2024-06-23 12:15	32	31
2024-06-23 12:30	34	33
2024-06-23 12:45	35	28
2024-06-23 13:00	34	48
2024-06-23 13:15	39	41
2024-06-23 13:30	46	27
2024-06-23 13:45	45	39
2024-06-23 14:00	47	38
2024-06-23 14:15	48	44
2024-06-23 14:30	35	40
2024-06-23 14:45	48	56
2024-06-23 15:00	40	63
2024-06-23 15:15	38	47
2024-06-23 15:30	61	50
2024-06-23 15:45	50	32
2024-06-23 16:00	37	46
2024-06-23 16:15	49	43
2024-06-23 16:30	40	66
2024-06-23 16:45	48	53
2024-06-23 17:00	52	58
2024-06-23 17:15	42	50
2024-06-23 17:30	59	45
2024-06-23 17:45	42	55
2024-06-23 18:00	67	59
2024-06-23 18:15	59	42
2024-06-23 18:30	55	59
2024-06-23 18:45	49	46
2024-06-23 19:00	49	45
2024-06-23 19:15	48	42
2024-06-23 19:30	51	56
2024-06-23 19:45	62	61
2024-06-23 20:00	19	24
2024-06-23 20:15	27	17
2024-06-23 20:30	21	10
2024-06-23 20:45	10	23
2024-06-23 21:00	14	16
2024-06-23 21:15	19	17
2024-06-23 21:30	19	12
2024-06-23 21:45	20	11
2024-06-23 22:00	10	5
2024-06-23 22:15	0	3
2024-06-23 22:30	2	11
2024-06-23 22:45	10	2
2024-06-23 23:00	11	14
2024-06-23 23:15	16	9
2024-06-23 23:30	0	0
2024-06-23 23:45	2	14
