时间戳	借车需求	还车需求
2024-06-25 00:00	0	0
2024-06-25 00:15	5	0
2024-06-25 00:30	0	0
2024-06-25 00:45	0	0
2024-06-25 01:00	0	3
2024-06-25 01:15	0	0
2024-06-25 01:30	0	5
2024-06-25 01:45	0	0
2024-06-25 02:00	0	0
2024-06-25 02:15	1	4
2024-06-25 02:30	2	0
2024-06-25 02:45	0	0
2024-06-25 03:00	1	0
2024-06-25 03:15	0	1
2024-06-25 03:30	2	1
2024-06-25 03:45	0	2
2024-06-25 04:00	5	2
2024-06-25 04:15	1	1
2024-06-25 04:30	1	4
2024-06-25 04:45	5	2
2024-06-25 05:00	1	3
2024-06-25 05:15	4	9
2024-06-25 05:30	5	5
2024-06-25 05:45	9	13
2024-06-25 06:00	8	13
2024-06-25 06:15	13	18
2024-06-25 06:30	15	15
2024-06-25 06:45	15	10
2024-06-25 07:00	28	32
2024-06-25 07:15	24	9
2024-06-25 07:30	20	25
2024-06-25 07:45	12	17
2024-06-25 08:00	76	48
2024-06-25 08:15	55	23
2024-06-25 08:30	39	44
2024-06-25 08:45	17	18
2024-06-25 09:00	20	14
2024-06-25 09:15	14	9
2024-06-25 09:30	23	10
2024-06-25 09:45	16	14
2024-06-25 10:00	15	11
2024-06-25 10:15	11	14
2024-06-25 10:30	21	15
2024-06-25 10:45	15	9
2024-06-25 11:00	18	23
2024-06-25 11:15	15	20
2024-06-25 11:30	23	23
2024-06-25 11:45	17	21
2024-06-25 12:00	27	13
2024-06-25 12:15	17	15
2024-06-25 12:30	23	14
2024-06-25 12:45	8	15
2024-06-25 13:00	19	17
2024-06-25 13:15	15	6
2024-06-25 13:30	10	7
2024-06-25 13:45	18	11
2024-06-25 14:00	13	9
2024-06-25 14:15	11	14
2024-06-25 14:30	7	12
2024-06-25 14:45	16	14
2024-06-25 15:00	10	6
2024-06-25 15:15	19	20
2024-06-25 15:30	7	12
2024-06-25 15:45	20	21
2024-06-25 16:00	13	16
2024-06-25 16:15	21	21
2024-06-25 16:30	17	22
2024-06-25 16:45	36	22
2024-06-25 17:00	22	22
2024-06-25 17:15	40	25
2024-06-25 17:30	36	22
2024-06-25 17:45	36	19
2024-06-25 18:00	44	44
2024-06-25 18:15	60	32
2024-06-25 18:30	76	34
2024-06-25 18:45	22	21
2024-06-25 19:00	18	14
2024-06-25 19:15	17	11
2024-06-25 19:30	17	8
2024-06-25 19:45	20	9
2024-06-25 20:00	11	9
2024-06-25 20:15	12	4
2024-06-25 20:30	11	4
2024-06-25 20:45	8	3
2024-06-25 21:00	4	5
2024-06-25 21:15	6	9
2024-06-25 21:30	3	0
2024-06-25 21:45	3	1
2024-06-25 22:00	2	1
2024-06-25 22:15	3	0
2024-06-25 22:30	1	1
2024-06-25 22:45	1	0
2024-06-25 23:00	0	0
2024-06-25 23:15	0	0
2024-06-25 23:30	0	0
2024-06-25 23:45	0	0
