时间戳	借车需求	还车需求
2024-06-18 00:00	0	0
2024-06-18 00:15	0	0
2024-06-18 00:30	0	0
2024-06-18 00:45	0	0
2024-06-18 01:00	0	0
2024-06-18 01:15	0	0
2024-06-18 01:30	0	0
2024-06-18 01:45	0	0
2024-06-18 02:00	0	0
2024-06-18 02:15	0	0
2024-06-18 02:30	0	0
2024-06-18 02:45	0	0
2024-06-18 03:00	0	0
2024-06-18 03:15	0	0
2024-06-18 03:30	0	0
2024-06-18 03:45	0	0
2024-06-18 04:00	0	0
2024-06-18 04:15	0	2
2024-06-18 04:30	0	2
2024-06-18 04:45	0	1
2024-06-18 05:00	2	1
2024-06-18 05:15	2	2
2024-06-18 05:30	1	1
2024-06-18 05:45	1	2
2024-06-18 06:00	2	2
2024-06-18 06:15	1	12
2024-06-18 06:30	2	11
2024-06-18 06:45	2	7
2024-06-18 07:00	13	13
2024-06-18 07:15	14	13
2024-06-18 07:30	10	12
2024-06-18 07:45	15	9
2024-06-18 08:00	16	17
2024-06-18 08:15	14	6
2024-06-18 08:30	10	5
2024-06-18 08:45	18	5
2024-06-18 09:00	8	10
2024-06-18 09:15	6	9
2024-06-18 09:30	6	11
2024-06-18 09:45	11	10
2024-06-18 10:00	10	7
2024-06-18 10:15	14	7
2024-06-18 10:30	14	7
2024-06-18 10:45	7	11
2024-06-18 11:00	9	12
2024-06-18 11:15	8	14
2024-06-18 11:30	12	13
2024-06-18 11:45	14	15
2024-06-18 12:00	12	14
2024-06-18 12:15	11	20
2024-06-18 12:30	15	15
2024-06-18 12:45	16	17
2024-06-18 13:00	15	20
2024-06-18 13:15	18	11
2024-06-18 13:30	18	12
2024-06-18 13:45	18	15
2024-06-18 14:00	9	9
2024-06-18 14:15	11	13
2024-06-18 14:30	15	13
2024-06-18 14:45	10	16
2024-06-18 15:00	12	10
2024-06-18 15:15	14	11
2024-06-18 15:30	14	10
2024-06-18 15:45	10	13
2024-06-18 16:00	9	9
2024-06-18 16:15	8	21
2024-06-18 16:30	11	19
2024-06-18 16:45	8	16
2024-06-18 17:00	17	15
2024-06-18 17:15	15	12
2024-06-18 17:30	15	12
2024-06-18 17:45	11	15
2024-06-18 18:00	9	10
2024-06-18 18:15	9	3
2024-06-18 18:30	11	4
2024-06-18 18:45	9	4
2024-06-18 19:00	2	4
2024-06-18 19:15	4	2
2024-06-18 19:30	3	2
2024-06-18 19:45	4	3
2024-06-18 20:00	2	2
2024-06-18 20:15	2	3
2024-06-18 20:30	3	2
2024-06-18 20:45	1	2
2024-06-18 21:00	2	1
2024-06-18 21:15	2	0
2024-06-18 21:30	2	0
2024-06-18 21:45	1	0
2024-06-18 22:00	0	0
2024-06-18 22:15	0	0
2024-06-18 22:30	0	0
2024-06-18 22:45	0	0
2024-06-18 23:00	0	0
2024-06-18 23:15	0	0
2024-06-18 23:30	0	0
2024-06-18 23:45	0	0
