时间戳	借车需求	还车需求
2024-06-30 00:00	0	0
2024-06-30 00:15	0	0
2024-06-30 00:30	0	0
2024-06-30 00:45	0	0
2024-06-30 01:00	0	0
2024-06-30 01:15	0	0
2024-06-30 01:30	0	0
2024-06-30 01:45	0	0
2024-06-30 02:00	0	0
2024-06-30 02:15	0	0
2024-06-30 02:30	0	0
2024-06-30 02:45	0	0
2024-06-30 03:00	0	0
2024-06-30 03:15	0	0
2024-06-30 03:30	0	0
2024-06-30 03:45	0	1
2024-06-30 04:00	0	1
2024-06-30 04:15	0	1
2024-06-30 04:30	1	1
2024-06-30 04:45	1	3
2024-06-30 05:00	1	3
2024-06-30 05:15	1	5
2024-06-30 05:30	4	6
2024-06-30 05:45	3	7
2024-06-30 06:00	5	8
2024-06-30 06:15	6	10
2024-06-30 06:30	5	14
2024-06-30 06:45	9	18
2024-06-30 07:00	15	32
2024-06-30 07:15	17	40
2024-06-30 07:30	16	35
2024-06-30 07:45	35	28
2024-06-30 08:00	41	22
2024-06-30 08:15	33	17
2024-06-30 08:30	29	14
2024-06-30 08:45	30	12
2024-06-30 09:00	21	14
2024-06-30 09:15	17	10
2024-06-30 09:30	19	8
2024-06-30 09:45	15	12
2024-06-30 10:00	8	10
2024-06-30 10:15	9	10
2024-06-30 10:30	9	13
2024-06-30 10:45	10	15
2024-06-30 11:00	12	17
2024-06-30 11:15	14	20
2024-06-30 11:30	15	22
2024-06-30 11:45	14	17
2024-06-30 12:00	21	14
2024-06-30 12:15	23	12
2024-06-30 12:30	18	9
2024-06-30 12:45	15	8
2024-06-30 13:00	17	7
2024-06-30 13:15	10	6
2024-06-30 13:30	8	5
2024-06-30 13:45	8	6
2024-06-30 14:00	6	7
2024-06-30 14:15	5	8
2024-06-30 14:30	6	9
2024-06-30 14:45	8	9
2024-06-30 15:00	7	10
2024-06-30 15:15	10	13
2024-06-30 15:30	10	14
2024-06-30 15:45	12	15
2024-06-30 16:00	13	17
2024-06-30 16:15	14	18
2024-06-30 16:30	15	21
2024-06-30 16:45	15	23
2024-06-30 17:00	28	35
2024-06-30 17:15	33	38
2024-06-30 17:30	32	36
2024-06-30 17:45	38	33
2024-06-30 18:00	42	31
2024-06-30 18:15	41	27
2024-06-30 18:30	37	23
2024-06-30 18:45	36	20
2024-06-30 19:00	35	17
2024-06-30 19:15	37	15
2024-06-30 19:30	24	13
2024-06-30 19:45	22	10
2024-06-30 20:00	24	7
2024-06-30 20:15	12	7
2024-06-30 20:30	9	7
2024-06-30 20:45	10	5
2024-06-30 21:00	8	5
2024-06-30 21:15	8	3
2024-06-30 21:30	6	2
2024-06-30 21:45	5	1
2024-06-30 22:00	5	1
2024-06-30 22:15	3	1
2024-06-30 22:30	1	0
2024-06-30 22:45	1	0
2024-06-30 23:00	1	0
2024-06-30 23:15	0	0
2024-06-30 23:30	0	0
2024-06-30 23:45	0	0
