时间戳	借车需求	还车需求
2024-06-21 00:00	13	0
2024-06-21 00:15	8	1
2024-06-21 00:30	9	13
2024-06-21 00:45	15	13
2024-06-21 01:00	14	17
2024-06-21 01:15	5	14
2024-06-21 01:30	4	1
2024-06-21 01:45	16	2
2024-06-21 02:00	13	8
2024-06-21 02:15	6	4
2024-06-21 02:30	15	11
2024-06-21 02:45	2	14
2024-06-21 03:00	0	11
2024-06-21 03:15	15	9
2024-06-21 03:30	4	5
2024-06-21 03:45	1	12
2024-06-21 04:00	10	16
2024-06-21 04:15	13	5
2024-06-21 04:30	0	9
2024-06-21 04:45	6	11
2024-06-21 05:00	6	6
2024-06-21 05:15	3	14
2024-06-21 05:30	10	17
2024-06-21 05:45	11	7
2024-06-21 06:00	22	5
2024-06-21 06:15	13	15
2024-06-21 06:30	22	23
2024-06-21 06:45	20	4
2024-06-21 07:00	36	25
2024-06-21 07:15	46	27
2024-06-21 07:30	51	20
2024-06-21 07:45	38	32
2024-06-21 08:00	45	22
2024-06-21 08:15	48	25
2024-06-21 08:30	48	41
2024-06-21 08:45	41	29
2024-06-21 09:00	48	19
2024-06-21 09:15	48	25
2024-06-21 09:30	50	32
2024-06-21 09:45	37	26
2024-06-21 10:00	40	24
2024-06-21 10:15	33	20
2024-06-21 10:30	27	22
2024-06-21 10:45	19	13
2024-06-21 11:00	19	15
2024-06-21 11:15	18	16
2024-06-21 11:30	31	24
2024-06-21 11:45	22	14
2024-06-21 12:00	25	15
2024-06-21 12:15	27	16
2024-06-21 12:30	38	20
2024-06-21 12:45	38	27
2024-06-21 13:00	36	28
2024-06-21 13:15	33	29
2024-06-21 13:30	41	24
2024-06-21 13:45	28	26
2024-06-21 14:00	28	28
2024-06-21 14:15	37	24
2024-06-21 14:30	27	24
2024-06-21 14:45	28	21
2024-06-21 15:00	26	29
2024-06-21 15:15	27	13
2024-06-21 15:30	21	19
2024-06-21 15:45	34	21
2024-06-21 16:00	34	31
2024-06-21 16:15	34	37
2024-06-21 16:30	25	32
2024-06-21 16:45	31	35
2024-06-21 17:00	41	36
2024-06-21 17:15	46	49
2024-06-21 17:30	49	44
2024-06-21 17:45	50	40
2024-06-21 18:00	37	42
2024-06-21 18:15	38	50
2024-06-21 18:30	46	46
2024-06-21 18:45	48	48
2024-06-21 19:00	36	34
2024-06-21 19:15	38	33
2024-06-21 19:30	30	34
2024-06-21 19:45	22	22
2024-06-21 20:00	24	28
2024-06-21 20:15	25	13
2024-06-21 20:30	11	10
2024-06-21 20:45	16	13
2024-06-21 21:00	13	10
2024-06-21 21:15	17	4
2024-06-21 21:30	13	18
2024-06-21 21:45	7	13
2024-06-21 22:00	13	9
2024-06-21 22:15	9	12
2024-06-21 22:30	11	9
2024-06-21 22:45	5	14
2024-06-21 23:00	10	8
2024-06-21 23:15	16	1
2024-06-21 23:30	8	1
2024-06-21 23:45	15	5
