时间戳	借车需求	还车需求
2024-06-26 00:00	2	3
2024-06-26 00:15	3	0
2024-06-26 00:30	1	0
2024-06-26 00:45	1	1
2024-06-26 01:00	1	4
2024-06-26 01:15	4	2
2024-06-26 01:30	0	0
2024-06-26 01:45	3	4
2024-06-26 02:00	6	3
2024-06-26 02:15	2	3
2024-06-26 02:30	3	5
2024-06-26 02:45	3	4
2024-06-26 03:00	7	6
2024-06-26 03:15	6	3
2024-06-26 03:30	0	3
2024-06-26 03:45	2	3
2024-06-26 04:00	1	4
2024-06-26 04:15	0	2
2024-06-26 04:30	0	0
2024-06-26 04:45	4	0
2024-06-26 05:00	1	0
2024-06-26 05:15	3	1
2024-06-26 05:30	2	5
2024-06-26 05:45	5	0
2024-06-26 06:00	1	5
2024-06-26 06:15	10	3
2024-06-26 06:30	6	5
2024-06-26 06:45	5	6
2024-06-26 07:00	8	8
2024-06-26 07:15	11	10
2024-06-26 07:30	12	13
2024-06-26 07:45	7	10
2024-06-26 08:00	14	12
2024-06-26 08:15	8	11
2024-06-26 08:30	9	10
2024-06-26 08:45	9	8
2024-06-26 09:00	16	11
2024-06-26 09:15	14	13
2024-06-26 09:30	10	18
2024-06-26 09:45	14	15
2024-06-26 10:00	17	17
2024-06-26 10:15	17	16
2024-06-26 10:30	18	18
2024-06-26 10:45	15	16
2024-06-26 11:00	8	9
2024-06-26 11:15	11	10
2024-06-26 11:30	10	5
2024-06-26 11:45	13	8
2024-06-26 12:00	7	5
2024-06-26 12:15	8	10
2024-06-26 12:30	11	12
2024-06-26 12:45	7	5
2024-06-26 13:00	8	9
2024-06-26 13:15	9	8
2024-06-26 13:30	7	7
2024-06-26 13:45	7	7
2024-06-26 14:00	8	9
2024-06-26 14:15	7	2
2024-06-26 14:30	10	7
2024-06-26 14:45	10	6
2024-06-26 15:00	5	9
2024-06-26 15:15	7	4
2024-06-26 15:30	5	7
2024-06-26 15:45	7	6
2024-06-26 16:00	13	8
2024-06-26 16:15	9	11
2024-06-26 16:30	13	9
2024-06-26 16:45	11	12
2024-06-26 17:00	17	9
2024-06-26 17:15	11	15
2024-06-26 17:30	10	12
2024-06-26 17:45	16	17
2024-06-26 18:00	13	16
2024-06-26 18:15	17	15
2024-06-26 18:30	18	14
2024-06-26 18:45	14	16
2024-06-26 19:00	16	18
2024-06-26 19:15	17	17
2024-06-26 19:30	19	18
2024-06-26 19:45	17	18
2024-06-26 20:00	13	9
2024-06-26 20:15	11	8
2024-06-26 20:30	5	11
2024-06-26 20:45	7	5
2024-06-26 21:00	13	10
2024-06-26 21:15	7	11
2024-06-26 21:30	5	6
2024-06-26 21:45	9	9
2024-06-26 22:00	3	5
2024-06-26 22:15	5	4
2024-06-26 22:30	3	3
2024-06-26 22:45	0	5
2024-06-26 23:00	2	4
2024-06-26 23:15	0	0
2024-06-26 23:30	1	0
2024-06-26 23:45	0	0
