时间戳	借车需求	还车需求
2024-06-21 00:00	0	0
2024-06-21 00:15	0	0
2024-06-21 00:30	0	0
2024-06-21 00:45	0	0
2024-06-21 01:00	0	0
2024-06-21 01:15	0	0
2024-06-21 01:30	0	0
2024-06-21 01:45	0	0
2024-06-21 02:00	0	0
2024-06-21 02:15	0	0
2024-06-21 02:30	0	0
2024-06-21 02:45	0	0
2024-06-21 03:00	0	0
2024-06-21 03:15	0	0
2024-06-21 03:30	0	1
2024-06-21 03:45	0	1
2024-06-21 04:00	0	1
2024-06-21 04:15	0	1
2024-06-21 04:30	1	1
2024-06-21 04:45	1	2
2024-06-21 05:00	1	2
2024-06-21 05:15	1	1
2024-06-21 05:30	1	1
2024-06-21 05:45	2	4
2024-06-21 06:00	2	4
2024-06-21 06:15	2	5
2024-06-21 06:30	4	7
2024-06-21 06:45	5	8
2024-06-21 07:00	3	6
2024-06-21 07:15	11	14
2024-06-21 07:30	16	11
2024-06-21 07:45	16	13
2024-06-21 08:00	31	12
2024-06-21 08:15	26	7
2024-06-21 08:30	21	11
2024-06-21 08:45	23	8
2024-06-21 09:00	11	7
2024-06-21 09:15	9	8
2024-06-21 09:30	9	10
2024-06-21 09:45	9	9
2024-06-21 10:00	9	9
2024-06-21 10:15	7	10
2024-06-21 10:30	10	12
2024-06-21 10:45	10	11
2024-06-21 11:00	10	13
2024-06-21 11:15	16	14
2024-06-21 11:30	15	18
2024-06-21 11:45	19	22
2024-06-21 12:00	18	15
2024-06-21 12:15	25	21
2024-06-21 12:30	19	9
2024-06-21 12:45	14	10
2024-06-21 13:00	14	10
2024-06-21 13:15	10	7
2024-06-21 13:30	8	6
2024-06-21 13:45	9	7
2024-06-21 14:00	8	8
2024-06-21 14:15	5	8
2024-06-21 14:30	8	10
2024-06-21 14:45	9	12
2024-06-21 15:00	9	12
2024-06-21 15:15	9	11
2024-06-21 15:30	9	12
2024-06-21 15:45	13	13
2024-06-21 16:00	12	15
2024-06-21 16:15	13	15
2024-06-21 16:30	11	14
2024-06-21 16:45	13	16
2024-06-21 17:00	17	20
2024-06-21 17:15	17	20
2024-06-21 17:30	16	19
2024-06-21 17:45	20	18
2024-06-21 18:00	19	18
2024-06-21 18:15	18	21
2024-06-21 18:30	24	8
2024-06-21 18:45	17	11
2024-06-21 19:00	19	13
2024-06-21 19:15	15	7
2024-06-21 19:30	11	13
2024-06-21 19:45	11	8
2024-06-21 20:00	12	6
2024-06-21 20:15	8	5
2024-06-21 20:30	7	7
2024-06-21 20:45	8	7
2024-06-21 21:00	7	4
2024-06-21 21:15	6	4
2024-06-21 21:30	7	2
2024-06-21 21:45	5	3
2024-06-21 22:00	3	1
2024-06-21 22:15	2	1
2024-06-21 22:30	1	1
2024-06-21 22:45	1	0
2024-06-21 23:00	1	0
2024-06-21 23:15	0	0
2024-06-21 23:30	0	0
2024-06-21 23:45	0	0
