时间戳	借车需求	还车需求
2024-06-20 00:00	2	0
2024-06-20 00:15	0	7
2024-06-20 00:30	2	2
2024-06-20 00:45	0	10
2024-06-20 01:00	5	2
2024-06-20 01:15	0	8
2024-06-20 01:30	2	1
2024-06-20 01:45	9	1
2024-06-20 02:00	-1	6
2024-06-20 02:15	3	3
2024-06-20 02:30	2	6
2024-06-20 02:45	3	3
2024-06-20 03:00	14	2
2024-06-20 03:15	4	6
2024-06-20 03:30	4	11
2024-06-20 03:45	0	0
2024-06-20 04:00	6	1
2024-06-20 04:15	12	4
2024-06-20 04:30	1	1
2024-06-20 04:45	1	12
2024-06-20 05:00	5	0
2024-06-20 05:15	7	2
2024-06-20 05:30	17	23
2024-06-20 05:45	13	24
2024-06-20 06:00	18	18
2024-06-20 06:15	27	12
2024-06-20 06:30	33	41
2024-06-20 06:45	28	41
2024-06-20 07:00	44	40
2024-06-20 07:15	29	38
2024-06-20 07:30	51	48
2024-06-20 07:45	50	36
2024-06-20 08:00	43	34
2024-06-20 08:15	52	37
2024-06-20 08:30	41	42
2024-06-20 08:45	54	46
2024-06-20 09:00	38	33
2024-06-20 09:15	31	44
2024-06-20 09:30	27	39
2024-06-20 09:45	23	27
2024-06-20 10:00	15	24
2024-06-20 10:15	25	23
2024-06-20 10:30	10	24
2024-06-20 10:45	23	8
2024-06-20 11:00	25	21
2024-06-20 11:15	35	19
2024-06-20 11:30	23	8
2024-06-20 11:45	26	20
2024-06-20 12:00	39	19
2024-06-20 12:15	45	27
2024-06-20 12:30	47	34
2024-06-20 12:45	47	30
2024-06-20 13:00	25	16
2024-06-20 13:15	24	12
2024-06-20 13:30	40	25
2024-06-20 13:45	39	15
2024-06-20 14:00	28	19
2024-06-20 14:15	25	8
2024-06-20 14:30	25	15
2024-06-20 14:45	23	24
2024-06-20 15:00	16	13
2024-06-20 15:15	31	14
2024-06-20 15:30	31	17
2024-06-20 15:45	25	11
2024-06-20 16:00	22	19
2024-06-20 16:15	32	14
2024-06-20 16:30	26	9
2024-06-20 16:45	21	17
2024-06-20 17:00	42	30
2024-06-20 17:15	45	24
2024-06-20 17:30	39	25
2024-06-20 17:45	35	9
2024-06-20 18:00	34	16
2024-06-20 18:15	25	28
2024-06-20 18:30	25	11
2024-06-20 18:45	30	13
2024-06-20 19:00	18	0
2024-06-20 19:15	22	15
2024-06-20 19:30	3	3
2024-06-20 19:45	21	16
2024-06-20 20:00	5	11
2024-06-20 20:15	21	2
2024-06-20 20:30	4	4
2024-06-20 20:45	11	0
2024-06-20 21:00	8	-1
2024-06-20 21:15	1	0
2024-06-20 21:30	3	2
2024-06-20 21:45	19	14
2024-06-20 22:00	4	7
2024-06-20 22:15	0	4
2024-06-20 22:30	6	0
2024-06-20 22:45	11	7
2024-06-20 23:00	0	0
2024-06-20 23:15	13	0
2024-06-20 23:30	15	3
2024-06-20 23:45	11	7
