时间戳	借车需求	还车需求
2024-06-27 00:00	0	0
2024-06-27 00:15	0	0
2024-06-27 00:30	0	0
2024-06-27 00:45	0	0
2024-06-27 01:00	0	0
2024-06-27 01:15	0	0
2024-06-27 01:30	0	0
2024-06-27 01:45	0	0
2024-06-27 02:00	0	0
2024-06-27 02:15	0	0
2024-06-27 02:30	0	0
2024-06-27 02:45	0	0
2024-06-27 03:00	0	0
2024-06-27 03:15	0	0
2024-06-27 03:30	0	0
2024-06-27 03:45	0	0
2024-06-27 04:00	0	0
2024-06-27 04:15	0	0
2024-06-27 04:30	0	0
2024-06-27 04:45	0	0
2024-06-27 05:00	0	0
2024-06-27 05:15	0	1
2024-06-27 05:30	1	2
2024-06-27 05:45	1	2
2024-06-27 06:00	1	3
2024-06-27 06:15	2	2
2024-06-27 06:30	3	5
2024-06-27 06:45	3	6
2024-06-27 07:00	7	18
2024-06-27 07:15	12	27
2024-06-27 07:30	12	37
2024-06-27 07:45	25	35
2024-06-27 08:00	37	26
2024-06-27 08:15	28	21
2024-06-27 08:30	20	13
2024-06-27 08:45	25	14
2024-06-27 09:00	18	10
2024-06-27 09:15	6	7
2024-06-27 09:30	6	5
2024-06-27 09:45	7	3
2024-06-27 10:00	4	5
2024-06-27 10:15	4	7
2024-06-27 10:30	6	8
2024-06-27 10:45	8	9
2024-06-27 11:00	6	13
2024-06-27 11:15	11	13
2024-06-27 11:30	11	14
2024-06-27 11:45	14	18
2024-06-27 12:00	14	15
2024-06-27 12:15	16	11
2024-06-27 12:30	11	8
2024-06-27 12:45	10	9
2024-06-27 13:00	10	6
2024-06-27 13:15	7	5
2024-06-27 13:30	8	5
2024-06-27 13:45	6	3
2024-06-27 14:00	4	5
2024-06-27 14:15	4	7
2024-06-27 14:30	5	8
2024-06-27 14:45	7	9
2024-06-27 15:00	6	9
2024-06-27 15:15	7	10
2024-06-27 15:30	10	11
2024-06-27 15:45	10	11
2024-06-27 16:00	8	12
2024-06-27 16:15	11	15
2024-06-27 16:30	13	14
2024-06-27 16:45	11	18
2024-06-27 17:00	26	36
2024-06-27 17:15	20	29
2024-06-27 17:30	36	35
2024-06-27 17:45	33	26
2024-06-27 18:00	32	28
2024-06-27 18:15	32	20
2024-06-27 18:30	24	15
2024-06-27 18:45	22	13
2024-06-27 19:00	24	15
2024-06-27 19:15	6	5
2024-06-27 19:30	5	5
2024-06-27 19:45	5	3
2024-06-27 20:00	4	2
2024-06-27 20:15	3	2
2024-06-27 20:30	4	2
2024-06-27 20:45	2	1
2024-06-27 21:00	1	1
2024-06-27 21:15	1	1
2024-06-27 21:30	1	1
2024-06-27 21:45	1	0
2024-06-27 22:00	0	0
2024-06-27 22:15	0	0
2024-06-27 22:30	0	0
2024-06-27 22:45	0	0
2024-06-27 23:00	0	0
2024-06-27 23:15	0	0
2024-06-27 23:30	0	0
2024-06-27 23:45	0	0
