时间戳	借车需求	还车需求
2024-06-26 00:00	0	0
2024-06-26 00:15	0	0
2024-06-26 00:30	0	0
2024-06-26 00:45	0	0
2024-06-26 01:00	0	0
2024-06-26 01:15	0	0
2024-06-26 01:30	0	0
2024-06-26 01:45	0	0
2024-06-26 02:00	0	0
2024-06-26 02:15	0	0
2024-06-26 02:30	0	0
2024-06-26 02:45	0	0
2024-06-26 03:00	0	0
2024-06-26 03:15	0	0
2024-06-26 03:30	0	0
2024-06-26 03:45	0	0
2024-06-26 04:00	0	0
2024-06-26 04:15	0	0
2024-06-26 04:30	1	1
2024-06-26 04:45	1	1
2024-06-26 05:00	1	2
2024-06-26 05:15	1	2
2024-06-26 05:30	3	2
2024-06-26 05:45	3	4
2024-06-26 06:00	4	4
2024-06-26 06:15	4	4
2024-06-26 06:30	4	8
2024-06-26 06:45	4	8
2024-06-26 07:00	8	8
2024-06-26 07:15	12	23
2024-06-26 07:30	9	33
2024-06-26 07:45	24	29
2024-06-26 08:00	33	21
2024-06-26 08:15	29	25
2024-06-26 08:30	24	13
2024-06-26 08:45	25	11
2024-06-26 09:00	13	10
2024-06-26 09:15	10	9
2024-06-26 09:30	12	7
2024-06-26 09:45	9	8
2024-06-26 10:00	7	8
2024-06-26 10:15	9	8
2024-06-26 10:30	8	10
2024-06-26 10:45	9	9
2024-06-26 11:00	10	18
2024-06-26 11:15	8	18
2024-06-26 11:30	17	21
2024-06-26 11:45	20	23
2024-06-26 12:00	20	21
2024-06-26 12:15	25	17
2024-06-26 12:30	20	18
2024-06-26 12:45	17	12
2024-06-26 13:00	18	10
2024-06-26 13:15	12	14
2024-06-26 13:30	10	7
2024-06-26 13:45	10	6
2024-06-26 14:00	7	9
2024-06-26 14:15	5	9
2024-06-26 14:30	9	12
2024-06-26 14:45	10	13
2024-06-26 15:00	8	11
2024-06-26 15:15	13	15
2024-06-26 15:30	14	17
2024-06-26 15:45	12	15
2024-06-26 16:00	17	23
2024-06-26 16:15	20	24
2024-06-26 16:30	20	22
2024-06-26 16:45	25	34
2024-06-26 17:00	28	33
2024-06-26 17:15	26	34
2024-06-26 17:30	35	38
2024-06-26 17:45	38	36
2024-06-26 18:00	38	33
2024-06-26 18:15	37	31
2024-06-26 18:30	34	27
2024-06-26 18:45	35	20
2024-06-26 19:00	25	26
2024-06-26 19:15	21	13
2024-06-26 19:30	24	12
2024-06-26 19:45	14	13
2024-06-26 20:00	12	8
2024-06-26 20:15	13	7
2024-06-26 20:30	8	7
2024-06-26 20:45	7	5
2024-06-26 21:00	7	4
2024-06-26 21:15	5	5
2024-06-26 21:30	4	2
2024-06-26 21:45	5	1
2024-06-26 22:00	3	1
2024-06-26 22:15	1	1
2024-06-26 22:30	1	1
2024-06-26 22:45	1	0
2024-06-26 23:00	1	0
2024-06-26 23:15	0	0
2024-06-26 23:30	0	0
2024-06-26 23:45	0	0
