时间戳	借车需求	还车需求
2024-06-22 00:00	0	0
2024-06-22 00:15	0	0
2024-06-22 00:30	0	0
2024-06-22 00:45	0	0
2024-06-22 01:00	0	0
2024-06-22 01:15	0	0
2024-06-22 01:30	0	0
2024-06-22 01:45	0	0
2024-06-22 02:00	0	0
2024-06-22 02:15	0	0
2024-06-22 02:30	0	0
2024-06-22 02:45	0	0
2024-06-22 03:00	0	1
2024-06-22 03:15	0	1
2024-06-22 03:30	0	1
2024-06-22 03:45	1	1
2024-06-22 04:00	1	1
2024-06-22 04:15	1	1
2024-06-22 04:30	1	2
2024-06-22 04:45	1	4
2024-06-22 05:00	1	4
2024-06-22 05:15	2	5
2024-06-22 05:30	3	5
2024-06-22 05:45	3	9
2024-06-22 06:00	5	11
2024-06-22 06:15	4	16
2024-06-22 06:30	10	20
2024-06-22 06:45	11	25
2024-06-22 07:00	14	28
2024-06-22 07:15	27	34
2024-06-22 07:30	29	30
2024-06-22 07:45	29	28
2024-06-22 08:00	36	22
2024-06-22 08:15	26	16
2024-06-22 08:30	27	14
2024-06-22 08:45	18	12
2024-06-22 09:00	12	12
2024-06-22 09:15	13	8
2024-06-22 09:30	9	8
2024-06-22 09:45	9	9
2024-06-22 10:00	7	11
2024-06-22 10:15	7	11
2024-06-22 10:30	10	13
2024-06-22 10:45	7	15
2024-06-22 11:00	12	16
2024-06-22 11:15	14	16
2024-06-22 11:30	13	17
2024-06-22 11:45	15	15
2024-06-22 12:00	14	11
2024-06-22 12:15	14	9
2024-06-22 12:30	12	9
2024-06-22 12:45	13	7
2024-06-22 13:00	10	7
2024-06-22 13:15	8	4
2024-06-22 13:30	8	4
2024-06-22 13:45	7	6
2024-06-22 14:00	7	6
2024-06-22 14:15	5	7
2024-06-22 14:30	6	8
2024-06-22 14:45	6	8
2024-06-22 15:00	8	10
2024-06-22 15:15	10	11
2024-06-22 15:30	11	12
2024-06-22 15:45	10	16
2024-06-22 16:00	13	18
2024-06-22 16:15	17	21
2024-06-22 16:30	17	20
2024-06-22 16:45	19	29
2024-06-22 17:00	26	30
2024-06-22 17:15	24	32
2024-06-22 17:30	31	30
2024-06-22 17:45	31	31
2024-06-22 18:00	32	27
2024-06-22 18:15	36	23
2024-06-22 18:30	32	18
2024-06-22 18:45	25	17
2024-06-22 19:00	23	13
2024-06-22 19:15	21	13
2024-06-22 19:30	14	8
2024-06-22 19:45	11	6
2024-06-22 20:00	11	7
2024-06-22 20:15	9	5
2024-06-22 20:30	9	4
2024-06-22 20:45	5	3
2024-06-22 21:00	3	2
2024-06-22 21:15	4	2
2024-06-22 21:30	3	2
2024-06-22 21:45	4	1
2024-06-22 22:00	1	1
2024-06-22 22:15	1	1
2024-06-22 22:30	1	0
2024-06-22 22:45	1	0
2024-06-22 23:00	1	0
2024-06-22 23:15	0	0
2024-06-22 23:30	0	0
2024-06-22 23:45	0	0
