时间戳	借车需求	还车需求
2024-06-30 00:00	0	0
2024-06-30 00:15	0	0
2024-06-30 00:30	0	0
2024-06-30 00:45	0	0
2024-06-30 01:00	0	0
2024-06-30 01:15	0	0
2024-06-30 01:30	0	0
2024-06-30 01:45	0	0
2024-06-30 02:00	0	0
2024-06-30 02:15	0	0
2024-06-30 02:30	0	0
2024-06-30 02:45	0	0
2024-06-30 03:00	0	0
2024-06-30 03:15	0	0
2024-06-30 03:30	0	0
2024-06-30 03:45	0	0
2024-06-30 04:00	0	0
2024-06-30 04:15	0	1
2024-06-30 04:30	1	2
2024-06-30 04:45	1	2
2024-06-30 05:00	1	2
2024-06-30 05:15	1	1
2024-06-30 05:30	1	4
2024-06-30 05:45	1	4
2024-06-30 06:00	2	2
2024-06-30 06:15	2	5
2024-06-30 06:30	3	6
2024-06-30 06:45	3	6
2024-06-30 07:00	5	8
2024-06-30 07:15	8	11
2024-06-30 07:30	8	10
2024-06-30 07:45	15	13
2024-06-30 08:00	19	16
2024-06-30 08:15	17	7
2024-06-30 08:30	14	6
2024-06-30 08:45	13	7
2024-06-30 09:00	15	6
2024-06-30 09:15	8	7
2024-06-30 09:30	6	6
2024-06-30 09:45	7	7
2024-06-30 10:00	6	7
2024-06-30 10:15	5	8
2024-06-30 10:30	7	10
2024-06-30 10:45	8	9
2024-06-30 11:00	8	11
2024-06-30 11:15	12	15
2024-06-30 11:30	15	18
2024-06-30 11:45	13	15
2024-06-30 12:00	20	15
2024-06-30 12:15	21	9
2024-06-30 12:30	16	8
2024-06-30 12:45	14	10
2024-06-30 13:00	14	10
2024-06-30 13:15	10	8
2024-06-30 13:30	8	8
2024-06-30 13:45	8	9
2024-06-30 14:00	6	9
2024-06-30 14:15	5	8
2024-06-30 14:30	7	10
2024-06-30 14:45	8	10
2024-06-30 15:00	8	10
2024-06-30 15:15	9	9
2024-06-30 15:30	9	10
2024-06-30 15:45	9	12
2024-06-30 16:00	9	12
2024-06-30 16:15	10	13
2024-06-30 16:30	11	14
2024-06-30 16:45	12	13
2024-06-30 17:00	13	16
2024-06-30 17:15	13	16
2024-06-30 17:30	17	18
2024-06-30 17:45	18	18
2024-06-30 18:00	16	19
2024-06-30 18:15	19	10
2024-06-30 18:30	18	9
2024-06-30 18:45	17	13
2024-06-30 19:00	19	11
2024-06-30 19:15	14	11
2024-06-30 19:30	12	7
2024-06-30 19:45	13	8
2024-06-30 20:00	10	8
2024-06-30 20:15	8	8
2024-06-30 20:30	8	6
2024-06-30 20:45	7	4
2024-06-30 21:00	6	3
2024-06-30 21:15	6	5
2024-06-30 21:30	5	1
2024-06-30 21:45	4	1
2024-06-30 22:00	3	1
2024-06-30 22:15	3	0
2024-06-30 22:30	1	0
2024-06-30 22:45	1	1
2024-06-30 23:00	1	0
2024-06-30 23:15	0	0
2024-06-30 23:30	0	0
2024-06-30 23:45	0	0
