时间戳	借车需求	还车需求
2024-06-17 00:00	0	0
2024-06-17 00:15	0	5
2024-06-17 00:30	0	0
2024-06-17 00:45	5	0
2024-06-17 01:00	0	3
2024-06-17 01:15	2	3
2024-06-17 01:30	0	2
2024-06-17 01:45	6	5
2024-06-17 02:00	5	0
2024-06-17 02:15	6	0
2024-06-17 02:30	5	3
2024-06-17 02:45	5	4
2024-06-17 03:00	1	0
2024-06-17 03:15	5	3
2024-06-17 03:30	5	0
2024-06-17 03:45	7	5
2024-06-17 04:00	0	2
2024-06-17 04:15	6	2
2024-06-17 04:30	3	1
2024-06-17 04:45	4	0
2024-06-17 05:00	6	3
2024-06-17 05:15	9	0
2024-06-17 05:30	10	5
2024-06-17 05:45	9	10
2024-06-17 06:00	20	6
2024-06-17 06:15	6	4
2024-06-17 06:30	17	5
2024-06-17 06:45	17	16
2024-06-17 07:00	58	16
2024-06-17 07:15	49	8
2024-06-17 07:30	50	5
2024-06-17 07:45	47	10
2024-06-17 08:00	80	41
2024-06-17 08:15	57	13
2024-06-17 08:30	61	58
2024-06-17 08:45	79	63
2024-06-17 09:00	38	56
2024-06-17 09:15	36	55
2024-06-17 09:30	23	52
2024-06-17 09:45	27	72
2024-06-17 10:00	11	68
2024-06-17 10:15	2	69
2024-06-17 10:30	21	29
2024-06-17 10:45	13	19
2024-06-17 11:00	14	12
2024-06-17 11:15	23	24
2024-06-17 11:30	11	12
2024-06-17 11:45	29	8
2024-06-17 12:00	16	18
2024-06-17 12:15	35	5
2024-06-17 12:30	30	21
2024-06-17 12:45	32	13
2024-06-17 13:00	22	16
2024-06-17 13:15	20	31
2024-06-17 13:30	20	19
2024-06-17 13:45	19	19
2024-06-17 14:00	20	16
2024-06-17 14:15	23	11
2024-06-17 14:30	10	13
2024-06-17 14:45	10	24
2024-06-17 15:00	17	14
2024-06-17 15:15	26	12
2024-06-17 15:30	20	17
2024-06-17 15:45	26	20
2024-06-17 16:00	42	13
2024-06-17 16:15	38	14
2024-06-17 16:30	30	15
2024-06-17 16:45	80	29
2024-06-17 17:00	79	47
2024-06-17 17:15	69	19
2024-06-17 17:30	81	77
2024-06-17 17:45	81	80
2024-06-17 18:00	79	64
2024-06-17 18:15	81	53
2024-06-17 18:30	80	76
2024-06-17 18:45	80	80
2024-06-17 19:00	80	45
2024-06-17 19:15	80	79
2024-06-17 19:30	79	81
2024-06-17 19:45	80	80
2024-06-17 20:00	44	78
2024-06-17 20:15	33	80
2024-06-17 20:30	45	65
2024-06-17 20:45	20	23
2024-06-17 21:00	21	80
2024-06-17 21:15	23	40
2024-06-17 21:30	21	21
2024-06-17 21:45	31	22
2024-06-17 22:00	8	24
2024-06-17 22:15	10	20
2024-06-17 22:30	2	15
2024-06-17 22:45	7	9
2024-06-17 23:00	0	26
2024-06-17 23:15	0	3
2024-06-17 23:30	2	21
2024-06-17 23:45	5	0
