时间戳	借车需求	还车需求
2024-06-21 00:00	0	0
2024-06-21 00:15	0	0
2024-06-21 00:30	0	1
2024-06-21 00:45	0	0
2024-06-21 01:00	1	1
2024-06-21 01:15	1	0
2024-06-21 01:30	0	0
2024-06-21 01:45	0	1
2024-06-21 02:00	1	2
2024-06-21 02:15	0	0
2024-06-21 02:30	0	2
2024-06-21 02:45	0	0
2024-06-21 03:00	0	0
2024-06-21 03:15	0	0
2024-06-21 03:30	0	0
2024-06-21 03:45	0	0
2024-06-21 04:00	2	2
2024-06-21 04:15	0	0
2024-06-21 04:30	1	3
2024-06-21 04:45	1	1
2024-06-21 05:00	0	2
2024-06-21 05:15	2	2
2024-06-21 05:30	4	2
2024-06-21 05:45	2	1
2024-06-21 06:00	3	3
2024-06-21 06:15	3	5
2024-06-21 06:30	3	3
2024-06-21 06:45	4	3
2024-06-21 07:00	4	5
2024-06-21 07:15	6	4
2024-06-21 07:30	7	6
2024-06-21 07:45	10	9
2024-06-21 08:00	12	11
2024-06-21 08:15	15	16
2024-06-21 08:30	18	15
2024-06-21 08:45	19	17
2024-06-21 09:00	25	24
2024-06-21 09:15	21	18
2024-06-21 09:30	25	18
2024-06-21 09:45	26	17
2024-06-21 10:00	19	13
2024-06-21 10:15	17	17
2024-06-21 10:30	16	14
2024-06-21 10:45	19	16
2024-06-21 11:00	15	10
2024-06-21 11:15	12	8
2024-06-21 11:30	10	7
2024-06-21 11:45	8	6
2024-06-21 12:00	5	5
2024-06-21 12:15	7	6
2024-06-21 12:30	6	4
2024-06-21 12:45	4	7
2024-06-21 13:00	6	5
2024-06-21 13:15	6	5
2024-06-21 13:30	6	3
2024-06-21 13:45	6	6
2024-06-21 14:00	7	4
2024-06-21 14:15	6	5
2024-06-21 14:30	5	2
2024-06-21 14:45	3	1
2024-06-21 15:00	4	4
2024-06-21 15:15	4	1
2024-06-21 15:30	1	3
2024-06-21 15:45	3	3
2024-06-21 16:00	2	1
2024-06-21 16:15	0	1
2024-06-21 16:30	3	3
2024-06-21 16:45	0	0
2024-06-21 17:00	0	0
2024-06-21 17:15	0	1
2024-06-21 17:30	0	0
2024-06-21 17:45	0	0
2024-06-21 18:00	0	2
2024-06-21 18:15	0	0
2024-06-21 18:30	0	0
2024-06-21 18:45	0	0
2024-06-21 19:00	0	0
2024-06-21 19:15	0	0
2024-06-21 19:30	0	0
2024-06-21 19:45	2	0
2024-06-21 20:00	0	0
2024-06-21 20:15	0	0
2024-06-21 20:30	3	3
2024-06-21 20:45	5	4
2024-06-21 21:00	3	3
2024-06-21 21:15	6	6
2024-06-21 21:30	4	3
2024-06-21 21:45	2	3
2024-06-21 22:00	0	2
2024-06-21 22:15	3	2
2024-06-21 22:30	2	2
2024-06-21 22:45	0	0
2024-06-21 23:00	0	1
2024-06-21 23:15	0	0
2024-06-21 23:30	1	3
2024-06-21 23:45	1	1
