时间戳	借车需求	还车需求
2024-06-27 00:00	0	0
2024-06-27 00:15	1	4
2024-06-27 00:30	1	3
2024-06-27 00:45	0	1
2024-06-27 01:00	0	3
2024-06-27 01:15	1	3
2024-06-27 01:30	0	1
2024-06-27 01:45	1	4
2024-06-27 02:00	1	2
2024-06-27 02:15	0	2
2024-06-27 02:30	0	1
2024-06-27 02:45	0	1
2024-06-27 03:00	1	2
2024-06-27 03:15	0	3
2024-06-27 03:30	0	1
2024-06-27 03:45	0	2
2024-06-27 04:00	1	4
2024-06-27 04:15	0	0
2024-06-27 04:30	2	3
2024-06-27 04:45	2	3
2024-06-27 05:00	1	2
2024-06-27 05:15	1	2
2024-06-27 05:30	4	4
2024-06-27 05:45	5	6
2024-06-27 06:00	6	6
2024-06-27 06:15	8	8
2024-06-27 06:30	8	10
2024-06-27 06:45	9	9
2024-06-27 07:00	9	10
2024-06-27 07:15	19	18
2024-06-27 07:30	19	20
2024-06-27 07:45	26	28
2024-06-27 08:00	28	30
2024-06-27 08:15	23	23
2024-06-27 08:30	25	24
2024-06-27 08:45	24	20
2024-06-27 09:00	16	15
2024-06-27 09:15	14	16
2024-06-27 09:30	15	15
2024-06-27 09:45	14	14
2024-06-27 10:00	11	10
2024-06-27 10:15	7	7
2024-06-27 10:30	10	10
2024-06-27 10:45	10	9
2024-06-27 11:00	12	13
2024-06-27 11:15	13	12
2024-06-27 11:30	12	14
2024-06-27 11:45	28	27
2024-06-27 12:00	15	15
2024-06-27 12:15	18	20
2024-06-27 12:30	15	15
2024-06-27 12:45	14	12
2024-06-27 13:00	10	13
2024-06-27 13:15	10	10
2024-06-27 13:30	14	16
2024-06-27 13:45	10	11
2024-06-27 14:00	8	10
2024-06-27 14:15	7	9
2024-06-27 14:30	9	10
2024-06-27 14:45	7	7
2024-06-27 15:00	9	8
2024-06-27 15:15	13	15
2024-06-27 15:30	20	22
2024-06-27 15:45	21	23
2024-06-27 16:00	18	19
2024-06-27 16:15	18	17
2024-06-27 16:30	25	25
2024-06-27 16:45	27	28
2024-06-27 17:00	30	26
2024-06-27 17:15	33	31
2024-06-27 17:30	35	35
2024-06-27 17:45	46	43
2024-06-27 18:00	32	28
2024-06-27 18:15	37	36
2024-06-27 18:30	38	33
2024-06-27 18:45	40	40
2024-06-27 19:00	30	28
2024-06-27 19:15	31	31
2024-06-27 19:30	19	18
2024-06-27 19:45	15	16
2024-06-27 20:00	18	20
2024-06-27 20:15	22	22
2024-06-27 20:30	18	19
2024-06-27 20:45	15	15
2024-06-27 21:00	16	16
2024-06-27 21:15	10	11
2024-06-27 21:30	8	9
2024-06-27 21:45	4	4
2024-06-27 22:00	3	4
2024-06-27 22:15	2	4
2024-06-27 22:30	0	1
2024-06-27 22:45	2	2
2024-06-27 23:00	1	1
2024-06-27 23:15	0	1
2024-06-27 23:30	0	1
2024-06-27 23:45	1	1
