时间戳	借车需求	还车需求
2024-06-17 00:00	0	0
2024-06-17 00:15	0	0
2024-06-17 00:30	0	0
2024-06-17 00:45	0	0
2024-06-17 01:00	0	0
2024-06-17 01:15	0	0
2024-06-17 01:30	0	0
2024-06-17 01:45	0	0
2024-06-17 02:00	0	0
2024-06-17 02:15	0	0
2024-06-17 02:30	0	0
2024-06-17 02:45	0	0
2024-06-17 03:00	0	0
2024-06-17 03:15	0	0
2024-06-17 03:30	0	0
2024-06-17 03:45	0	0
2024-06-17 04:00	0	0
2024-06-17 04:15	0	0
2024-06-17 04:30	0	0
2024-06-17 04:45	0	0
2024-06-17 05:00	0	0
2024-06-17 05:15	0	0
2024-06-17 05:30	0	0
2024-06-17 05:45	0	0
2024-06-17 06:00	4	2
2024-06-17 06:15	0	1
2024-06-17 06:30	1	0
2024-06-17 06:45	0	3
2024-06-17 07:00	7	5
2024-06-17 07:15	5	2
2024-06-17 07:30	5	6
2024-06-17 07:45	8	2
2024-06-17 08:00	10	10
2024-06-17 08:15	10	10
2024-06-17 08:30	10	10
2024-06-17 08:45	10	10
2024-06-17 09:00	10	10
2024-06-17 09:15	10	10
2024-06-17 09:30	10	10
2024-06-17 09:45	10	10
2024-06-17 10:00	9	1
2024-06-17 10:15	7	2
2024-06-17 10:30	8	3
2024-06-17 10:45	1	3
2024-06-17 11:00	8	5
2024-06-17 11:15	0	1
2024-06-17 11:30	5	3
2024-06-17 11:45	4	0
2024-06-17 12:00	8	3
2024-06-17 12:15	6	8
2024-06-17 12:30	6	1
2024-06-17 12:45	5	8
2024-06-17 13:00	10	6
2024-06-17 13:15	2	3
2024-06-17 13:30	6	4
2024-06-17 13:45	5	3
2024-06-17 14:00	4	1
2024-06-17 14:15	2	1
2024-06-17 14:30	5	0
2024-06-17 14:45	4	1
2024-06-17 15:00	0	3
2024-06-17 15:15	0	2
2024-06-17 15:30	5	0
2024-06-17 15:45	4	2
2024-06-17 16:00	2	1
2024-06-17 16:15	1	4
2024-06-17 16:30	1	3
2024-06-17 16:45	5	1
2024-06-17 17:00	10	10
2024-06-17 17:15	10	4
2024-06-17 17:30	10	8
2024-06-17 17:45	9	4
2024-06-17 18:00	8	8
2024-06-17 18:15	10	10
2024-06-17 18:30	10	4
2024-06-17 18:45	10	5
2024-06-17 19:00	2	4
2024-06-17 19:15	7	2
2024-06-17 19:30	1	4
2024-06-17 19:45	4	3
2024-06-17 20:00	0	6
2024-06-17 20:15	7	3
2024-06-17 20:30	1	0
2024-06-17 20:45	0	3
2024-06-17 21:00	8	3
2024-06-17 21:15	2	4
2024-06-17 21:30	6	4
2024-06-17 21:45	7	1
2024-06-17 22:00	2	1
2024-06-17 22:15	1	0
2024-06-17 22:30	0	1
2024-06-17 22:45	0	1
2024-06-17 23:00	0	1
2024-06-17 23:15	1	1
2024-06-17 23:30	1	0
2024-06-17 23:45	1	0
