时间戳	借车需求	还车需求
2024-06-29 00:00	0	5
2024-06-29 00:15	0	5
2024-06-29 00:30	3	1
2024-06-29 00:45	3	2
2024-06-29 01:00	5	0
2024-06-29 01:15	8	1
2024-06-29 01:30	0	0
2024-06-29 01:45	0	0
2024-06-29 02:00	2	0
2024-06-29 02:15	0	3
2024-06-29 02:30	1	0
2024-06-29 02:45	0	1
2024-06-29 03:00	3	2
2024-06-29 03:15	5	0
2024-06-29 03:30	0	9
2024-06-29 03:45	12	6
2024-06-29 04:00	4	6
2024-06-29 04:15	7	1
2024-06-29 04:30	12	7
2024-06-29 04:45	1	8
2024-06-29 05:00	8	5
2024-06-29 05:15	4	0
2024-06-29 05:30	10	9
2024-06-29 05:45	12	12
2024-06-29 06:00	9	5
2024-06-29 06:15	4	12
2024-06-29 06:30	19	8
2024-06-29 06:45	8	15
2024-06-29 07:00	41	10
2024-06-29 07:15	54	4
2024-06-29 07:30	64	12
2024-06-29 07:45	44	18
2024-06-29 08:00	80	51
2024-06-29 08:15	55	7
2024-06-29 08:30	67	60
2024-06-29 08:45	69	57
2024-06-29 09:00	33	50
2024-06-29 09:15	29	45
2024-06-29 09:30	26	56
2024-06-29 09:45	26	71
2024-06-29 10:00	14	75
2024-06-29 10:15	3	62
2024-06-29 10:30	11	31
2024-06-29 10:45	16	16
2024-06-29 11:00	14	12
2024-06-29 11:15	21	24
2024-06-29 11:30	19	10
2024-06-29 11:45	17	12
2024-06-29 12:00	12	21
2024-06-29 12:15	29	9
2024-06-29 12:30	28	12
2024-06-29 12:45	25	8
2024-06-29 13:00	25	13
2024-06-29 13:15	22	36
2024-06-29 13:30	17	24
2024-06-29 13:45	17	27
2024-06-29 14:00	15	15
2024-06-29 14:15	16	12
2024-06-29 14:30	20	16
2024-06-29 14:45	17	15
2024-06-29 15:00	23	17
2024-06-29 15:15	21	11
2024-06-29 15:30	28	24
2024-06-29 15:45	22	21
2024-06-29 16:00	52	13
2024-06-29 16:15	42	19
2024-06-29 16:30	48	18
2024-06-29 16:45	61	23
2024-06-29 17:00	78	39
2024-06-29 17:15	80	27
2024-06-29 17:30	80	65
2024-06-29 17:45	77	63
2024-06-29 18:00	80	45
2024-06-29 18:15	80	54
2024-06-29 18:30	79	76
2024-06-29 18:45	83	81
2024-06-29 19:00	78	63
2024-06-29 19:15	80	80
2024-06-29 19:30	68	80
2024-06-29 19:45	78	71
2024-06-29 20:00	42	78
2024-06-29 20:15	27	72
2024-06-29 20:30	46	72
2024-06-29 20:45	19	36
2024-06-29 21:00	18	61
2024-06-29 21:15	29	39
2024-06-29 21:30	29	22
2024-06-29 21:45	29	27
2024-06-29 22:00	9	26
2024-06-29 22:15	8	19
2024-06-29 22:30	11	16
2024-06-29 22:45	5	12
2024-06-29 23:00	2	27
2024-06-29 23:15	0	11
2024-06-29 23:30	0	15
2024-06-29 23:45	4	0
