时间戳	借车需求	还车需求
2024-06-24 00:00	0	1
2024-06-24 00:15	4	7
2024-06-24 00:30	0	0
2024-06-24 00:45	0	4
2024-06-24 01:00	0	3
2024-06-24 01:15	3	0
2024-06-24 01:30	0	0
2024-06-24 01:45	4	0
2024-06-24 02:00	5	6
2024-06-24 02:15	0	0
2024-06-24 02:30	0	0
2024-06-24 02:45	3	0
2024-06-24 03:00	0	6
2024-06-24 03:15	2	5
2024-06-24 03:30	0	4
2024-06-24 03:45	0	7
2024-06-24 04:00	6	3
2024-06-24 04:15	0	4
2024-06-24 04:30	1	1
2024-06-24 04:45	9	0
2024-06-24 05:00	2	0
2024-06-24 05:15	5	4
2024-06-24 05:30	5	5
2024-06-24 05:45	14	1
2024-06-24 06:00	24	6
2024-06-24 06:15	14	4
2024-06-24 06:30	17	8
2024-06-24 06:45	13	0
2024-06-24 07:00	45	4
2024-06-24 07:15	28	14
2024-06-24 07:30	45	0
2024-06-24 07:45	36	11
2024-06-24 08:00	80	30
2024-06-24 08:15	74	16
2024-06-24 08:30	49	49
2024-06-24 08:45	42	36
2024-06-24 09:00	33	43
2024-06-24 09:15	16	46
2024-06-24 09:30	20	47
2024-06-24 09:45	31	52
2024-06-24 10:00	0	64
2024-06-24 10:15	12	58
2024-06-24 10:30	11	21
2024-06-24 10:45	10	9
2024-06-24 11:00	12	11
2024-06-24 11:15	16	27
2024-06-24 11:30	11	11
2024-06-24 11:45	0	14
2024-06-24 12:00	15	21
2024-06-24 12:15	30	0
2024-06-24 12:30	26	22
2024-06-24 12:45	25	1
2024-06-24 13:00	16	19
2024-06-24 13:15	24	13
2024-06-24 13:30	6	15
2024-06-24 13:45	15	10
2024-06-24 14:00	16	16
2024-06-24 14:15	3	16
2024-06-24 14:30	16	10
2024-06-24 14:45	3	12
2024-06-24 15:00	27	8
2024-06-24 15:15	15	24
2024-06-24 15:30	12	21
2024-06-24 15:45	22	14
2024-06-24 16:00	54	18
2024-06-24 16:15	35	7
2024-06-24 16:30	35	14
2024-06-24 16:45	80	19
2024-06-24 17:00	47	51
2024-06-24 17:15	77	17
2024-06-24 17:30	63	51
2024-06-24 17:45	80	80
2024-06-24 18:00	78	55
2024-06-24 18:15	80	32
2024-06-24 18:30	80	71
2024-06-24 18:45	80	80
2024-06-24 19:00	80	26
2024-06-24 19:15	80	80
2024-06-24 19:30	76	80
2024-06-24 19:45	51	58
2024-06-24 20:00	20	80
2024-06-24 20:15	38	73
2024-06-24 20:30	27	76
2024-06-24 20:45	23	28
2024-06-24 21:00	23	38
2024-06-24 21:15	16	31
2024-06-24 21:30	20	28
2024-06-24 21:45	31	11
2024-06-24 22:00	16	19
2024-06-24 22:15	11	15
2024-06-24 22:30	2	18
2024-06-24 22:45	2	5
2024-06-24 23:00	10	27
2024-06-24 23:15	12	8
2024-06-24 23:30	0	10
2024-06-24 23:45	0	6
