时间戳	借车需求	还车需求
2024-06-28 00:00	0	0
2024-06-28 00:15	0	0
2024-06-28 00:30	0	0
2024-06-28 00:45	0	0
2024-06-28 01:00	0	0
2024-06-28 01:15	1	0
2024-06-28 01:30	0	0
2024-06-28 01:45	1	0
2024-06-28 02:00	1	1
2024-06-28 02:15	1	1
2024-06-28 02:30	1	1
2024-06-28 02:45	0	0
2024-06-28 03:00	0	0
2024-06-28 03:15	0	0
2024-06-28 03:30	0	0
2024-06-28 03:45	0	0
2024-06-28 04:00	0	0
2024-06-28 04:15	0	0
2024-06-28 04:30	0	0
2024-06-28 04:45	0	0
2024-06-28 05:00	0	0
2024-06-28 05:15	0	0
2024-06-28 05:30	0	0
2024-06-28 05:45	0	0
2024-06-28 06:00	2	3
2024-06-28 06:15	4	2
2024-06-28 06:30	4	3
2024-06-28 06:45	4	4
2024-06-28 07:00	3	3
2024-06-28 07:15	5	4
2024-06-28 07:30	4	4
2024-06-28 07:45	5	6
2024-06-28 08:00	18	16
2024-06-28 08:15	20	17
2024-06-28 08:30	18	19
2024-06-28 08:45	19	20
2024-06-28 09:00	20	19
2024-06-28 09:15	20	20
2024-06-28 09:30	20	20
2024-06-28 09:45	20	19
2024-06-28 10:00	20	20
2024-06-28 10:15	20	20
2024-06-28 10:30	20	20
2024-06-28 10:45	19	20
2024-06-28 11:00	6	7
2024-06-28 11:15	6	7
2024-06-28 11:30	7	7
2024-06-28 11:45	6	5
2024-06-28 12:00	5	4
2024-06-28 12:15	5	5
2024-06-28 12:30	3	2
2024-06-28 12:45	4	4
2024-06-28 13:00	4	2
2024-06-28 13:15	3	4
2024-06-28 13:30	4	4
2024-06-28 13:45	3	4
2024-06-28 14:00	4	1
2024-06-28 14:15	4	3
2024-06-28 14:30	1	3
2024-06-28 14:45	2	2
2024-06-28 15:00	5	4
2024-06-28 15:15	5	3
2024-06-28 15:30	6	3
2024-06-28 15:45	5	6
2024-06-28 16:00	5	6
2024-06-28 16:15	8	7
2024-06-28 16:30	8	7
2024-06-28 16:45	9	7
2024-06-28 17:00	9	9
2024-06-28 17:15	8	8
2024-06-28 17:30	8	9
2024-06-28 17:45	8	9
2024-06-28 18:00	8	8
2024-06-28 18:15	7	7
2024-06-28 18:30	9	9
2024-06-28 18:45	8	8
2024-06-28 19:00	7	6
2024-06-28 19:15	8	6
2024-06-28 19:30	6	5
2024-06-28 19:45	5	6
2024-06-28 20:00	5	6
2024-06-28 20:15	4	4
2024-06-28 20:30	2	5
2024-06-28 20:45	3	3
2024-06-28 21:00	3	3
2024-06-28 21:15	2	4
2024-06-28 21:30	2	4
2024-06-28 21:45	1	3
2024-06-28 22:00	0	0
2024-06-28 22:15	0	0
2024-06-28 22:30	0	0
2024-06-28 22:45	0	0
2024-06-28 23:00	0	0
2024-06-28 23:15	1	0
2024-06-28 23:30	1	1
2024-06-28 23:45	0	0
